Serial 	FileName 	SBD 	MaDe 	BaiLam
996	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-351.jpg	00012215	0006	CBCDCADDDCBAĐSSSSSĐSĐĐSSSĐĐĐ91001102530,380,85    
997	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-352.jpg	00012229	0001	ADBBBAAAACBBSSSĐĐĐĐSĐĐSSĐSSĐ0,385378110090,77     
998	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-353.jpg	00012243	0003	CBADBDCCDCDASSSĐĐSSĐSSSĐĐSĐS0,870,6495002,579     
999	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-354.jpg	00012238	0007	AACADACDBACASĐĐSĐĐĐSSSSĐĐSSS5378110090,850,38     
1000	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-355.jpg	00012257	0002	DBCDABADDCDDSSSĐSSĐĐĐĐĐSSĐĐS9781530,771000,38     
1001	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-356.jpg	00012264	0005	CBAABABCAAABĐSSSSSĐĐSSSSSSĐS________8000,999____  
1002	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-357.jpg	00012257	0007	AACADACDBACASĐĐSĐĐĐSSSSĐĐSSS5378110090,850,38     
1003	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-358.jpg	00012273	0004	BDDCCDCDADAASSĐSĐĐSSĐĐ__ĐSSĐ7819100____53____     
1004	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-359.jpg	00012277	0003	CBADBDDCCCDBSSSĐĐSSSSSSĐĐSĐS0,*3____________0,339 
1005	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-360.jpg	00012278	0003	CBADBDCCCCDASSĐĐĐĐSĐSSSĐĐSĐS0,85____781250,679    
1006	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-361.jpg	00012281	0005	CBBDBDBCAAABĐSSSSSĐĐĐSSĐSSĐS____________85,39781  
1007	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-362.jpg	00012299	0002	DBCDABACDCDDSSSĐSSSĐSĐĐSSĐSS___9________0,36____0,33
1008	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-363.jpg	00012286	0001	ADBBBAAAACBBSSSĐĐĐSĐĐĐSSĐSSĐ________781330090,85  
1009	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-364.jpg	00012295	0007	AACADACDBACASĐSSĐĐĐSSSSĐĐSSĐ____6,5____90,85____  
1010	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-365.jpg	00012289	0008	DCBAACADBCAASSSĐĐSĐSSSĐSĐSĐĐ____91250,67____0,85  
1011	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-366.jpg	00012291	0006	DBCDCADDDCBAĐSĐSSSĐSĐĐSSSĐĐĐ___92700____________0,92
1012	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-367.jpg	00012301	0002	DBCDABADDCDDSSSĐSSĐĐSĐĐĐSĐĐS___91923670,851250,67 
1013	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-368.jpg	00012304	0004	BDCCCDCCADACSSĐSĐĐSSĐĐSSĐSSĐ769___9________________
1014	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-369.jpg	00012305	0001	ADBBBAAAACBBSSSĐĐSSĐĐĐSSĐSSĐ0,25________64009____ 
1015	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-370.jpg	00012302	0008	DCBACCADBCAASSĐĐĐSSSSSSSĐSSĐ____9________________ 
1016	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-371.jpg	00012309	0005	CBABBDBCAAABĐSSSSSĐĐĐSĐĐSSĐS0,381150____8____     
1017	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-372.jpg	00012310	0007	AACADDCDBACASĐSSĐSĐSSĐSĐĐSSĐ78664090,850,36       
1018	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-373.jpg	00012312	0006	CBCDCADDDCBAĐSĐSSSĐSĐĐSSSĐĐS9100778361,360,85     
1019	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-374.jpg	00012311	0001	ADBBBAAAACBBSSSĐĐĐSĐĐĐSSĐSSĐ________________90,85 
1020	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-375.jpg	00012316	0002	DACDABBDDCDDSSSĐSSSĐĐĐĐSSĐĐS___923,653________1,15
1021	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-376.jpg	00012319	0004	BDDCCDCCADACSSĐSĐSSĐĐĐSSĐSSĐ____9____0,55780,85   
1022	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-377.jpg	00012322	0008	DCBAACADBCAASSĐĐĐSĐSSSĐSĐSSĐ____9____1,42____0,85 
1023	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-378.jpg	00012328	0003	CBADBACCBCDASSĐĐĐSSĐSSSĐĐSĐS0,851540535500,559    
1024	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-379.jpg	00012360	0007	AACADCCDBACDSĐSSĐSĐSSSSĐĐSSĐ____51259________     
1025	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-380.jpg	00012337	0006	DBCDCADDDCBAĐSĐSSSĐSĐSSSSĐĐĐ9640____78________    
1026	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-381.jpg	00012362	0001	ADBBBAAAACBCSSSĐĐĐSĐSĐSSĐĐSS0,54247816409,50,12   
1027	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-382.jpg	00012377	0002	DDCDABADDCDDSSSĐSSĐĐSĐĐSĐĐSS________470,85________
1028	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-383.jpg	00012436	0004	BBDCCDCCADACSSĐSĐĐSSĐĐSSĐSSĐ78191250,35530,85     
1029	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-384.jpg	00012382	0003	CAADBDCCCCDASĐSĐĐSĐĐĐSSĐĐSĐS0,334775821464____9   
1030	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-385.jpg	00012393	0002	DBCDACADDCDDSSSĐSSĐĐSĐĐĐSĐĐS9781120,3320001,04    
1031	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-386.jpg	00012333	0008	DCBACCDDBCAASSĐĐĐSSSSSĐSĐSĐĐ2466401,2630,26       
1032	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-387.jpg	00012439	0001	ADBBBAAAACBBSSSĐĐĐSĐĐĐSSĐSSĐ0,326778180090,96     
1033	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-388.jpg	00012413	0005	CBABD_BCAAABĐĐSSSSĐĐSĐSĐĐSĐS0,44________0,999885  
1034	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-389.jpg	00012440	0007	AACBDACDBACASĐĐSĐSĐSSSSĐĐSSS1978180090,850,46     
1035	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-390.jpg	00012404	0006	CBCDCADDDCBAĐSĐSSSĐSĐĐSSSĐĐĐ9________500,790,85   
1036	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-391.jpg	00012405	0005	CBABBDBAAAABĐĐSSSSĐSĐSSĐSSĐS____103____0,859____  
1037	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-392.jpg	00012423	0003	ABADBDCCCCDASSĐĐĐĐSĐSSSĐĐSĐS0,8530635520,339      
1038	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-393.jpg	00012445	0007	AACADACDBACASĐĐSĐĐĐSSSSĐĐSSĐ____77520090,850,43   
1039	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-394.jpg	00012426	0001	ADBBBAAAAABBSSSĐĐĐSĐĐĐSSĐSSĐ0,43____781____90,85  
1040	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-395.jpg	00012409	0002	DBCDABADDCDDSSSĐSSĐĐSĐĐĐSĐĐS9781____6,81____0,43  
1041	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-396.jpg	00012442	0004	BDCCCCCBADAASSĐSĐĐSSĐĐĐSĐSSĐ7879________1030,85   
1042	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-397.jpg	00012416	0008	CCBAACBDBCAASSĐĐĐSĐSSSĐSĐĐSĐ21912500,44____0,85   
1043	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-398.jpg	00012434	0007	AACCDDDDBACASĐĐSSSĐSSSSĐĐSSS237____________________
1044	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-399.jpg	00012411	0006	BBCCBADDDCBAĐSĐSSSĐSĐĐSSSĐĐS9100781____________   
1045	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-400.jpg	00012414	0008	DABACCBDBAAASĐSĐĐSĐSSSĐSĐSSĐ________________________
1046	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-401.jpg	00012391	0005	CBABBDBCAAABĐĐSSSĐSĐĐSSĐSSĐS1,15____________9____ 
1047	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-402.jpg	00012331	0006	CBCDCADDDCDAĐSSSĐSĐSĐSSSSĐĐS___91286008,630,860,87
1048	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-403.jpg	00012371	0004	BDACCDCBABADSSĐSĐĐSSSĐSĐĐSSĐ9866____0,33____0,15  
1049	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-404.jpg	00012341	0003	CBADBDCCCCDASSĐĐĐĐSĐSSSĐĐSĐS0,85781431250,339     
1050	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-405.jpg	00012460	0001	ADBBCAAAACBDSĐSSĐĐSĐĐĐSSĐSSĐ____736080090,99      
1051	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-406.jpg	00012469	0008	DCBAACABBCAASSĐĐĐSSSSSĐSĐSĐĐ4930,8750,67          
1052	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-407.jpg	00012478	0002	DBADABADDCDDSSĐĐSSĐĐSĐĐSSĐĐS9743____540____       
1053	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-408.jpg	00012473	0003	CBA_BDCCCCDDSSĐĐĐSSĐĐSSSĐSĐS0,657813317500,339    
1054	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-409.jpg	00012480	0007	AACCAABDBACASĐĐSĐĐĐSSSSĐĐSSĐ36183690,360,33       
1055	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-410.jpg	00012501	0006	CBCDCADDDCBAĐSSSSSĐSĐĐSSSĐĐĐ9____________0,73____ 
1056	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-411.jpg	00012503	0004	BDDCCDCCADAASSĐĐĐSSSĐĐĐSĐSSĐ________1000,43________
1057	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-412.jpg	00012502	0005	CBABBDBCAAABĐĐSSSSĐĐĐĐSĐSSĐS2,391444____144       
1058	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-413.jpg	00012508	0005	CBBBBDBCAAABĐĐSSĐSĐSĐSSĐSSĐS____1001000,859____   
1059	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-414.jpg	00012506	0004	BDDCCDCCADACSSĐSĐSSĐĐĐĐSĐSSĐ____9100____820,85    
1060	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-415.jpg	00012509	0006	BBCBAADDDCBAĐSĐSĐSĐSĐĐSSSĐĐS91________0,88____    
1061	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-416.jpg	00012512	0007	AACDCCCDCABASĐĐSĐSĐSSSSĐĐSSĐ965092,563,25         
1062	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-417.jpg	00012516	0003	BAADBCCCDCDASSĐĐĐSĐĐĐSSĐĐSĐS____15____________9   
1063	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-418.jpg	00012531	0001	DDDBBAAAAABDSĐĐĐĐĐSĐĐĐSSĐSSĐ0,335478110090,85     
1064	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-419.jpg	00012536	0008	DCBABCADBCAASSSĐĐSĐSSSĐSĐSĐĐ_539125____781____    
1065	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-420.jpg	00012539	0005	ABABCDCBAAABĐĐSSSĐĐSĐĐĐĐĐSĐS________________9____ 
1066	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-421.jpg	00012543	0008	CCBACCADBCAASSĐĐĐSĐSSSĐSĐSĐĐ3391000,3316,60,98    
1067	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-422.jpg	00012544	0006	ABCDBADDDCBAĐSĐSĐSĐSĐSSSSĐĐS9100781540,530,85     
1068	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-423.jpg	00012546	0002	DACDABADDCDDSSSĐSSĐĐSĐĐĐSĐĐS9781560,531000,33     
1069	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-424.jpg	00012547	0004	BDACCCCCADACSSĐĐĐSSSĐĐSSĐSSĐ____9____0,43________ 
1070	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-425.jpg	00012552	0007	AACDDBCDBACASĐĐSĐĐĐĐSSSĐĐSSĐ33166____90,85____    
1071	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-426.jpg	00012550	0003	CBADBDCCCCDASSĐĐĐSSĐĐSSĐĐSĐS________56____0,46____
1072	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-427.jpg	00012554	0002	DBCDADA_ACDDSSSĐSSSĐSĐĐSSĐĐS960030000,8530001,05  
1073	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-428.jpg	00012555	0001	ADBBBAAAABBBSSSĐĐĐSSĐĐSSĐSSS0,945378112590,85     
1074	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-429.jpg	00012570	0004	BDDCCDCCDDACSSĐSĐĐSSĐĐSSĐSSĐ7819100____530,85     
1075	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-430.jpg	00012640	0003	CCADBDCCAADASSĐĐĐSĐSSSSĐĐSSS0,1814200106,369      
1076	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-431.jpg	00012642	0002	DBCDABADDCDDSSSĐSSĐĐSĐĐĐSĐĐS925,7630,851000,65    
1077	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-432.jpg	00012638	0001	ADBBBAAAACBBSSSĐĐĐSSĐĐSSĐSSĐ0,2946________9____   
1078	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-433.jpg	00012650	0007	AACADACDBACASĐĐSĐĐĐSSĐSĐĐSSS5377512590,850,44     
1079	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-434.jpg	00012601	0005	CBDBBDBCAAABĐĐSSSSĐSĐĐSĐSSĐS0,87____1600,369____  
1080	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-435.jpg	00012628	0008	DCBAACCDBCABSSSĐĐSĐSSSĐSĐSĐĐ5391250,337810,85     
1081	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-436.jpg	00012614	0006	CBCDCADDDCBAĐSĐSĐSĐSĐĐSSĐSĐĐ977691260,570,85      
1082	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-437.jpg	00012598	0004	BDBCCDCCADACSSĐSSĐSSĐĐSSĐSSĐ39125____1250,85      
1083	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-438.jpg	00012589	0003	CBADBCCCBCDASSĐĐĐĐSĐSSSĐĐSĐS0,85781____160____9   
1084	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-439.jpg	00012588	0002	DBCAABADABDDSSSĐSSSĐSĐĐĐSĐĐS9________________0,33 
1085	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-440.jpg	00012622	0006	BBCDCADDDCBAĐSĐSSSĐSĐĐSSSĐĐĐ9____78153________    
1086	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-441.jpg	00012643	0007	AACADCCDBACASĐĐSSĐĐSSSSĐĐSSS52781____9________    
1087	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-442.jpg	00012620	0008	DCBA_CADBCAASSĐĐĐSĐSSSĐSĐSSĐ125925233,677810,85   
1088	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-443.jpg	00012611	0001	ADBBBAAAABBBSĐSĐĐĐĐSĐĐSSĐSSĐ0,33326120090,85      
1089	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-444.jpg	00012646	0005	CBABBDBCAAABSĐSSSSĐĐĐĐSĐSSĐS0,39103360,859781     
1090	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-445.jpg	00012612	0002	DACDABADDCDDSSSĐSĐĐĐSĐĐĐSĐĐS9781____0,85____0,39  
1091	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-446.jpg	00012600	0003	CBADBDCCCCDASSĐĐĐĐSĐSSSĐĐSĐS0,8578162311250,339   
1092	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-447.jpg	00012595	0004	BDDCCDCCADACSSĐSĐĐSSĐĐĐSĐSSĐ7609________430,85    
1093	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-448.jpg	00012579	0005	CBCBBDBCAAABĐĐSSSSĐĐĐĐSĐSSĐS0,8720061000,369781   
1094	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-449.jpg	00012571	0006	DBCDCADDDBBAĐSĐSSSĐSĐSSSSĐĐĐ9____429____0,85      
1095	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-450.jpg	00012559	0007	AACADACDBACASĐĐSĐSĐSSSSĐĐSSĐ____78110090,850,33   
1096	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-451.jpg	00012563	0008	DCBAACADBCAASSĐĐĐSĐSSSĐSSSĐĐ649____0,46____0,91   
1097	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-452.jpg	00012565	0001	ADBBDAAAACBBSSSĐĐĐSĐĐĐSSĐSSS0,87____________90,85 
1098	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-453.jpg	00012236	0006	CBCDCADCDCDAĐSĐSSSĐSĐĐSSSĐĐĐ6363________________  
1099	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-454.jpg	00012274	0007	AACADACDBAADSĐĐSSĐĐSSSSĐĐSSĐ________36,390,150,44 
1100	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-455.jpg	00012228	0001	ADBBBAAAACBBSSSĐĐĐSSĐĐSSĐSSĐ____53____1259____    
1101	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-456.jpg	00012250	0002	DBCDABCDDCDDSSSĐSSSĐSĐĐSSĐĐS9600____0,86125____   
1102	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-457.jpg	00012233	0003	ABADBDCCCCDASSSĐĐĐSĐSSSĐĐSĐS0,86781536000,659     
1103	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-458.jpg	00012207	0004	BDDCCDCAADACSSĐSĐSSSĐĐĐĐĐSSĐ63891000,77530,85     
1104	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-459.jpg	00012275	0005	CBABBDBCAAABĐĐSSSSĐSĐĐSĐSSĐS____531000,559____    
1105	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-460.jpg	00012194	0007	AACADACDBACASĐĐSĐSĐSSSSĐĐSSĐ53________90,850,33   
1106	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-461.jpg	00012266	0008	DCBAACADBCABSSĐĐĐĐSSSSĐSĐSĐĐ7990,560,567810,85    
1107	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-462.jpg	________	____	_:_:_:_:_:_:_:_:_:_:_:_:____:____:____:____:____:____:____:____
1108	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-463.jpg	00012162	0002	CBCDABADDCDDSSĐĐSSĐĐSĐĐSSĐĐS9____530,851250,39    
1109	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-464.jpg	00012267	0003	CBADBDCCCCDASSĐĐĐĐSĐSSSĐĐSĐS0,85769531250,399     
1110	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-465.jpg	00012193	0004	BDDCCDCCADACSSĐSĐĐSSĐĐĐSĐSSĐ78191000,39420,32     
1111	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-466.jpg	00012150	0005	CBABBDBCAAABĐĐSSSSĐĐĐĐSĐSSĐS0,33706400,859775     
1112	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-467.jpg	00012276	0006	CBCDCADDDCBAĐSĐSSSĐSĐĐSSSĐĐĐ9600781510,330,85     
1113	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-468.jpg	00012160	0007	AACADACDBACASĐĐSĐĐĐSSSSĐĐSSĐ____78160090,850,33   
1114	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-469.jpg	00012120	0008	DCBAACADBCAASĐSĐĐSĐSSSĐSĐĐSĐ27955,40,447810,99    
1115	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-470.jpg	00012124	0001	ADBBBAAAAABBSSSĐĐĐSĐĐĐSSĐSSĐ1,155378110090,85     
1116	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-471.jpg	00012015	0002	DACDABADDCDDSSSĐSSSĐSĐĐĐSĐĐS6781530,85____0,33    
1117	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-472.jpg	00012117	0003	CBADBDCCCCDCSSĐĐĐĐSĐSSSĐĐSĐS0,85552____0,9215     
1118	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-473.jpg	00012003	0004	BDDCCDCDADACSSĐSĐĐSSĐĐĐSĐSSĐ78191250,43620,53     
1119	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-474.jpg	00012029	0005	CBABCDBCAAABĐĐSSSSĐSĐĐSĐSSĐS0,87556400,859955     
1120	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-475.jpg	00012514	0007	AACADCCDBACASĐĐSĐĐĐSSĐSĐĐSSĐ36746264090,850,43    
1121	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-476.jpg	00012505	0008	BCBAACADBCAASSSĐĐSĐSSSĐSĐSĐĐ2579125________0,85   
1122	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-477.jpg	00012455	0007	AACDDBCDBACASĐĐSĐĐĐSSSSĐĐSSĐ10178118490,850,48    
1123	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-478.jpg	00012447	0006	CBCDAADDDCBAĐSSSSSĐSĐSSSSĐĐS9____-769____0,48____ 
1124	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-479.jpg	00012400	0008	BCBAACADBCAASSĐSĐSSSSSĐSĐSSĐ____9____0,447811,00  
1125	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-480.jpg	00012399	0001	ADBBBAAAADBBSSSĐĐĐSĐĐĐSSĐSSĐ0,3310378110090,85    
1126	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-481.jpg	00012378	0007	AACADACDBACASĐSSĐSĐSSSSĐĐSSĐ____8,51259________   
1127	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-482.jpg	00012373	0006	ABCDCADDDCBAĐSĐSSSĐSĐĐSSSSĐĐ9125787____0,410,85   
1128	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-483.jpg	00012318	0008	DCBDCCADBCAASSĐĐĐSĐSSSĐSĐSĐĐ11991250,40781____    
1129	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-484.jpg	00012283	0002	DACDABADDCDDSSSĐSSĐĐSĐĐĐSĐSS928160,3623000,40     
1130	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-485.jpg	00012303	0001	BDBBBAAAACBBSSSĐĐĐSĐĐĐSSĐSSS0,195378112590,85     
1131	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-486.jpg	00012326	0005	CBABBDBAAAABĐĐSSSSĐĐĐĐSĐSSĐS0,66153,050,8591013   
1132	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-487.jpg	00012342	0004	BDACCDCCADACSSĐSĐĐSSĐĐSSĐSSĐ78191251032,350,85    
1133	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-488.jpg	00012440	0003	BBADBDCCACDASSĐĐĐĐSSSSSĐĐSĐS0,713881____800____9  
